date_scraped,time_scraped,url
2017-02-14,14:48:41,http://www.ed.gov/sites/default/files/parent-checklist-tn.jpg
2017-02-14,14:48:41,http://www.ed.gov/sites/default/files/parent-checklist-es-tn.jpg
2017-02-14,14:48:41,http://blog.ed.gov/2015/07/engaging-families-and-communities-to-bridge-the-word-gap/
2017-02-14,14:48:41,https://www.ed.gov/sites/default/files/fce-framework-tn.jpg
2017-02-14,14:48:42,https://sites.ed.gov/fbnp/
2017-02-14,14:48:42,http://www.ed.gov/family-and-community-engagement/bulletin-board/what-is-parentcamp
2017-02-14,14:48:43,http://www.ed.gov/family-and-community-engagement/bulletin-board/parentcamp-grand-prairie-isd
2017-02-14,14:48:43,http://www.ed.gov/family-and-community-engagement/bulletin-board/parentcamp-international-a-military-spouse%27s-experience
2017-02-14,14:48:43,http://www.ed.gov/family-and-community-engagement/bulletin-board/parentcamp-international
2017-02-14,14:48:44,http://www.ed.gov/family-and-community-engagement/bulletin-board/parentcampusa-the-first-part-of-the-phrase-is-parent
2017-02-14,14:48:44,http://www.ed.gov/sites/default/files/fce-twitter-myvillage.gif
2017-02-14,14:48:44,http://www.ed.gov/sites/default/files/children-progress-in-our-schools.jpg
2017-02-14,14:48:44,http://www.ed.gov/teachers-leaders
2017-02-14,14:48:44,http://www.ed.gov/k-12reforms/standards
2017-02-14,14:48:44,http://www.ed.gov/news/press-releases/new-initiative-provide-all-students-access-great-educators
2017-02-14,14:48:44,http://www.ed.gov/teacherprep
2017-02-14,14:48:45,http://www.ed.gov/news/press-releases/educators-gather-white-house-rethink-school-discipline
2017-02-14,14:48:45,http://www.ed.gov/college
2017-02-14,14:48:45,http://www.ed.gov/news/speeches/toward-new-focus-outcomes-higher-education
2017-02-14,14:48:45,http://sites.ed.gov/progress/
2017-02-14,14:48:46,http://blog.ed.gov/
2017-02-14,14:48:46,http://www.ed.gov/node/48259
2017-02-14,14:48:46,http://www.ed.gov/jobs
2017-02-14,14:48:47,http://www.ed.gov/node/59583
2017-02-14,14:48:47,http://www.ed.gov/news
2017-02-14,14:48:47,http://www.ed.gov/news/press-releases
2017-02-14,14:48:47,http://www.ed.gov/news/press-releases/feed
2017-02-14,14:48:47,http://www.ed.gov/misc/feed.png
2017-02-14,14:48:47,http://www.ed.gov/news/press-releases/us-education-secretary-devos-issues-letter-chief-state-school-officers
2017-02-14,14:48:47,http://www.ed.gov/news/press-releases/statement-us-education-secretary-betsy-devos-visiting-jefferson-middle-school-academy-washington-dc
2017-02-14,14:48:47,http://www.ed.gov/news/press-releases/statement-us-education-secretary-betsy-devos-visiting-howard-university-during-its-150th-anniversary
2017-02-14,14:48:48,http://www.ed.gov/news/speeches
2017-02-14,14:48:48,http://www.ed.gov/news/speeches/feed
2017-02-14,14:48:48,http://www.ed.gov/news/speeches/secretary-betsy-devos-remarks-department-education
2017-02-14,14:48:48,http://www.ed.gov/news/media-advisories
2017-02-14,14:48:48,http://www.ed.gov/news/media-advisories/feed
2017-02-14,14:48:48,http://www.ed.gov/news/media-advisories/us-secretary-education-devos-address-magnet-schools-america-2017-national-policy-training-conference
2017-02-14,14:48:48,http://www.ed.gov/news/media-advisories/us-secretary-education-betsy-devos-address-all-department-staff
2017-02-14,14:48:48,http://www.ed.gov/sites/default/files/homepage-images/home-banner1.jpg
2017-02-14,14:48:48,http://www.ed.gov/sites/default/files/homepage-images/home-banner2.jpg
2017-02-14,14:48:48,http://www.ed.gov/sites/default/files/homepage-images/home-banner3.jpg
2017-02-14,14:48:48,http://www.ed.gov/sites/default/files/homepage-images/home-banner4_1.jpg
2017-02-14,14:48:48,http://www.ed.gov/sites/default/files/ladders-photo.jpg
2017-02-14,14:48:49,http://www.ed.gov/equity
2017-02-14,14:48:49,http://www.ed.gov/sites/default/files/preschool-110.gif
2017-02-14,14:48:49,http://www.ed.gov/sites/default/files/k-12-reform-110.gif
2017-02-14,14:48:49,http://www.ed.gov/stem
2017-02-14,14:48:49,http://www.ed.gov/school-safety
2017-02-14,14:48:49,http://www.ed.gov/sites/default/files/stem-110.gif
2017-02-14,14:48:49,http://www.ed.gov/sites/default/files/connected-110.gif
2017-02-14,14:48:49,http://www.ed.gov/connected
2017-02-14,14:48:49,http://www.ed.gov/sites/default/files/teachers-leaders-110.gif
2017-02-14,14:48:49,http://www.ed.gov/sites/default/files/school-safety-110.gif
2017-02-14,14:48:49,http://www.ed.gov/sites/default/files/college-affordability-110.gif
2017-02-14,14:48:49,http://www.ed.gov/sites/default/files/equity-110.gif
2017-02-14,14:48:49,https://www.ed.gov/sites/default/files/css/css_tMylHySIVzmcsnMsae1mPJGvQP2UqPR3MaVboF2EIBk.css
2017-02-14,14:48:50,http://www.ed.gov/category/keyword/elementary-and-secondary-education-act-esea
2017-02-14,14:48:50,http://www.ed.gov/news/speeches/monthly/201702
2017-02-14,14:48:50,http://www.ed.gov/news/speeches/monthly/201701
2017-02-14,14:48:50,http://www.ed.gov/news/speeches/monthly/201612
2017-02-14,14:48:51,http://www.ed.gov/news/speeches/monthly/201611
2017-02-14,14:48:51,http://www.ed.gov/news/speeches/monthly/201610
2017-02-14,14:48:52,http://www.ed.gov/news/speeches/monthly/201609
2017-02-14,14:48:52,http://www.ed.gov/news/speeches/monthly/201607
2017-02-14,14:48:52,http://www.ed.gov/news/speeches/monthly/201606
2017-02-14,14:48:53,http://www.ed.gov/news/speeches/monthly/201605
2017-02-14,14:48:53,http://www.ed.gov/news/speeches/monthly/201604
2017-02-14,14:48:53,http://www.ed.gov/news/speeches/monthly/201603
