date_scraped,time_scraped,url
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/09/remarks-vice-president-henry-o-flipper-dinner-west-point
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/09/remarks-president-trump-scotus-listening-session
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/09/remarks-president-trump-meeting-aviation-industry
2017-02-14,14:45:42,https://www.whitehouse.gov/briefing-room/speeches-and-remarks?term_node_tid_depth=31&page=1
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/09/press-briefing-press-secretary-sean-spicer-292017-11
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/09/background-press-call-prime-minister-abes-visit-white-house
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/08/press-briefing-press-secretary-sean-spicer-282017-10
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/07/press-briefing-press-secretary-sean-spicer-272017-9
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/06/press-gaggle-press-secretary-sean-spicer-en-route-jba-262016
2017-02-14,14:45:42,https://www.whitehouse.gov/the-press-office/2017/02/03/press-briefing-press-secretary-sean-spicer-232017-8
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/02/02/press-briefing-press-secretary-sean-spicer-222017-7
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/02/01/press-briefing-press-secretary-sean-spicer-212017-6
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/01/31/statement-press-secretary-sean-spicer
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/01/21/statement-press-secretary-sean-spicer
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/02/14/first-lady-melania-trump-announces-reopening-white-house-visitors-office
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/02/13/readout-vice-presidents-meeting-canadian-ministers
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/02/13/joint-statement-president-donald-j-trump-and-prime-minister-justin
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/02/12/top-highlights-sundays-shows
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/02/12/readout-presidents-call-president-pedro-pablo-kuczynski-peru
2017-02-14,14:45:43,https://www.whitehouse.gov/the-press-office/2017/02/11/joint-statement-president-trump-and-prime-minister-abe-japan
2017-02-14,14:45:43,https://www.whitehouse.gov/briefing-room/statements-and-releases?term_node_tid_depth=41&page=1
2017-02-14,14:45:44,https://www.whitehouse.gov/briefing-room/presidential-actions/executive-orders
2017-02-14,14:45:44,https://www.whitehouse.gov/briefing-room/presidential-actions/presidential-memoranda
2017-02-14,14:45:44,https://www.whitehouse.gov/briefing-room/presidential-actions/proclamations
2017-02-14,14:45:44,https://www.whitehouse.gov/briefing-room/presidential-actions/related-omb-material
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/02/10/providing-order-succession-within-department-justice
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/02/09/presidential-executive-order-enforcing-federal-law-respect-transnational
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/02/09/presidential-executive-order-preventing-violence-against-federal-state
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/02/09/presidential-executive-order-task-force-crime-reduction-and-public
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/02/03/presidential-memorandum-fiduciary-duty-rule
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/02/03/presidential-executive-order-core-principles-regulating-united-states
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/02/02/president-donald-j-trump-proclaims-february-american-heart-month
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/01/30/presidential-executive-order-reducing-regulation-and-controlling
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/01/28/executive-order-ethics-commitments-executive-branch-appointees
2017-02-14,14:45:44,https://www.whitehouse.gov/the-press-office/2017/01/28/presidential-memorandum-organization-national-security-council-and
2017-02-14,14:45:45,https://www.whitehouse.gov/briefing-room/presidential-actions?term_node_tid_depth=46&page=1
2017-02-14,14:45:45,https://www.whitehouse.gov/briefing-room/pending-legislation
2017-02-14,14:45:45,https://www.whitehouse.gov/briefing-room/signed-legislation
2017-02-14,14:45:45,https://www.whitehouse.gov/briefing-room/vetoed-legislation
2017-02-14,14:45:45,https://www.whitehouse.gov/briefing-room/disclosures/visitor-records
2017-02-14,14:45:45,https://www.whitehouse.gov/briefing-room/disclosures/financial-disclosures
2017-02-14,14:45:45,https://www.whitehouse.gov/briefing-room/disclosures/ethics-pledge-waivers
2017-02-14,14:45:45,https://www.whitehouse.gov/forreviewstaff-salaries
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/45/POTUS_Speech2.jpg
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/images/45/PE%20Color.jpg
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/advagg_js/js__rFdfwI_Wi_nuFemYZtP_aqVjNcY3PO7wRsLpA-6EBWU__Gm0nX2_9FXZicl5XMbsLbhjnmjI_63yJMG23_XYWLzE__yN1o6etD_FB5RFrt4f9rEo5hyCEX7z1qfNw5Yg899Cg.js
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/advagg_js/js___J3FekVF7LVdHQZ5EAD-nYm3rrX-n2SgW3VfREy0eUM__yWCIGqlEAqY1wiUydRBbUOMRAV6uc1ffNsIjFu-RLYw__yN1o6etD_FB5RFrt4f9rEo5hyCEX7z1qfNw5Yg899Cg.js
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/45/VP_Pence1.jpg
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/images/45/VPE%20Color.jpg
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/45/FLOTUS_Melania1.jpg
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/45/FLOTUS_avi.jpg
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/45/Pence_Rally.jpg
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/45/Karen%20Pence%20Headshot.jpg
2017-02-14,14:45:45,https://www.whitehouse.gov/sites/whitehouse.gov/files/advagg_js/js__iztr_VSP7Hc8-PTJijVCvNeW_VIckYfKWhuZWnZzT8U__eln1VZrn4VwIIC24ANFHXBs1jfFF9gN9UBeFZBfmNK8__yN1o6etD_FB5RFrt4f9rEo5hyCEX7z1qfNw5Yg899Cg.js
